============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:13 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                           Module                    Cells  Cell Area  Net Area   Total Area 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_700          83        410       165          575 
  GEN[15].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi    csa_tree_U_S43_add_91_9_group_11481_1_580      97        392       183          574 
  GEN[14].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi    csa_tree_U_S12_add_91_9_group_153_549          81        413       161          574 
  GEN[15].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi    csa_tree_U_S12_add_91_9_group_153_1_586        81        413       161          574 
  GEN[8].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi     csa_tree_U_S63_add_91_9_group_6483_210         63        450       123          573 
  GEN[13].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi    csa_tree_U_S12_add_91_9_group_153_868          81        412       161          572 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_267          64        449       123          572 
  GEN[8].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_219          81        411       161          572 
  GEN[6].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_1_494        57        460       111          570 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_439          56        463       107          570 
  GEN[6].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_1_497        82        406       163          569 
  GEN[12].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi    csa_tree_U_S12_add_91_9_group_153              81        409       161          569 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_6495_272         97        385       183          568 
  GEN[0].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_408          82        404       162          566 
  GEN[10].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133_325          64        442       123          565 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_747          64        441       123          564 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_460          82        400       163          564 
  GEN[8].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_209          64        441       123          564 
  GEN[3].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_809          58        446       116          562 
  GEN[8].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_6495_214         97        379       183          561 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S14_5_add_64_8_groupi  csa_tree_U_S14_5_add_64_8_group_268_503_1      82        411       150          561 
  GEN[14].U_MULTIi_SHRP_csa_tree_U_S14_5_add_64_8_groupi  csa_tree_U_S14_5_add_64_8_group_268_503        82        411       150          561 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi     csa_tree_U_S63_add_91_9_group_6483_691         61        445       116          560 
  GEN[13].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133_859          61        440       120          560 
  GEN[14].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi    csa_tree_U_S43_add_91_9_group_11481_537        96        379       181          560 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_277          83        394       165          559 
  GEN[12].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi    csa_tree_U_S23_add_91_9_group_6503             90        391       167          558 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi     csa_tree_U_S63_add_91_9_group_6483_268         66        432       127          558 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_452          56        448       109          557 
  GEN[2].U_MULTIi_SHRP_csa_tree_fac2_groupi               csa_tree_fac2_group_254_1                      81        409       146          555 
  GEN[0].U_MULTIi_SHRP_csa_tree_fac2_groupi               csa_tree_fac2_group_254                        81        409       146          555 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S12_6_add_64_12_groupi  csa_tree_U_S12_6_add_64_12_group_258           55        447       107          554 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_633          64        430       123          553 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_756          81        390       161          551 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_696          61        432       118          550 
  GEN[12].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi    csa_tree_U_S35_add_91_9_group_145              57        437       112          549 
  GEN[11].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi    csa_tree_U_S35_add_91_9_group_145_389          53        444       104          547 
  GEN[2].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_1            60        428       119          547 
  GEN[10].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi    csa_tree_U_S35_add_91_9_group_145_331          57        435       112          547 
  GEN[6].U_MULTIi_SHRP_csa_tree_fac1_groupi               csa_tree_fac1_group_256_458_1                  81        399       147          546 
