============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  12:34:47 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S14_6_add_59_8_groupi         csa_tree_U_S14_6_add_59_8_group_311_258        40        412        72          484 
    csa_tree_U_S8_7_add_59_12_groupi         csa_tree_U_S8_7_add_59_12_group_271_244        44        405        79          483 
    csa_tree_U_S2_3_add_84_9_groupi          csa_tree_U_S2_3_add_84_9_group_319_229         64        343       113          456 
    csa_tree_U_S14_3_add_84_9_groupi         csa_tree_U_S14_3_add_84_9_group_317_256        64        336       112          448 
    csa_tree_U_S11_3_add_84_9_groupi         csa_tree_U_S11_3_add_84_9_group_263_250        44        357        72          429 
    U_S2_7_add_59_8                          add_signed_475_1263                            60        343        85          428 
    csa_tree_U_S6_3_add_84_9_groupi          csa_tree_U_S6_3_add_84_9_group_287_239         45        340        74          413 
    U_S14_7_add_59_8                         add_signed_475_1264                            62        321        88          409 
    U_S10_7_add_59_8                         add_signed_423_1278                            42        331        56          387 
    csa_tree_U_S5_2_add_84_9_groupi          csa_tree_U_S5_2_add_84_9_group_291_237         39        315        64          378 
    U_S6_7_add_59_8                          add_signed_423_1277                            42        308        56          364 
    U_S1_6_add_59_8                          add_signed_494_1240                            56        281        79          359 
    U_S15_6_add_59_8                         add_signed_494_1241                            55        279        77          355 
    csa_tree_U_S10_3_add_84_9_groupi         csa_tree_U_S10_3_add_84_9_group_265_248        44        280        72          352 
  S0[1].U0                                   filter_8taps_bit_width10_1                   6573      36555     13421        49976 
    csa_tree_U_S9_6_add_59_12_groupi         csa_tree_U_S9_6_add_59_12_group_275_1_317     166       1059       315         1373 
