============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  12:15:15 pm
  Module:                 FME_INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                       Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------------------------------
    csa_tree_PUs_7__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_7__U_F8_U_S14_add_18_10_group_1305      32        322        60          383 
    csa_tree_PUs_6__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_6__U_F8_U_S14_add_18_10_group_1307      32        322        60          383 
    csa_tree_PUs_0__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_S13_add_18_10_group_1353      64        266       116          382 
    csa_tree_PUs_15__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_15__U_F8_U_S14_add_18_10_group_1289     32        321        60          381 
    csa_tree_PUs_14__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_14__U_F8_U_S14_add_18_10_group_1291     32        321        60          381 
    csa_tree_PUs_12__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_12__U_F8_U_S14_add_18_10_group_1295     32        321        60          381 
    csa_tree_PUs_2__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_S13_add_18_10_group_1349      64        263       116          379 
    csa_tree_PUs_4__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_4__U_F8_U_S13_add_18_10_group_1345      64        255       116          371 
    csa_tree_PUs_1__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_S13_add_18_10_group_1351      64        255       116          371 
    csa_tree_PUs_2__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_S14_add_18_10_group_1315      33        309        60          370 
    csa_tree_PUs_4__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_4__U_F8_U_S14_add_18_10_group_1311      33        306        60          367 
    csa_tree_PUs_3__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_3__U_F8_U_S14_add_18_10_group_1313      33        306        60          367 
    csa_tree_PUs_1__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_S14_add_18_10_group_1317      33        305        60          365 
    csa_tree_PUs_0__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_S14_add_18_10_group_1319      33        305        60          365 
    addinc_PUs[8].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5948                           52        269        82          350 
    addinc_PUs[7].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5950                           52        269        82          350 
    addinc_PUs[11].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5942                           52        265        82          347 
    addinc_PUs[10].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5944                           52        265        82          347 
    addinc_PUs[9].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5946                           52        265        82          347 
    addinc_PUs[6].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5952                           52        265        82          347 
    addinc_PUs[5].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5954                           52        265        82          347 
    csa_tree_PUs_4__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_4__U_F8_U_S15_add_41_16_group_1277      30        249        57          306 
    csa_tree_PUs_3__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_3__U_F8_U_S15_add_41_16_group_1279      30        249        57          306 
    csa_tree_PUs_2__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_2__U_F8_U_S15_add_41_16_group_1281      30        249        57          306 
    csa_tree_PUs_1__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_1__U_F8_U_S15_add_41_16_group_1283      30        249        57          306 
    csa_tree_PUs_0__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_0__U_F8_U_S15_add_41_16_group_1285      30        249        57          306 
    csa_tree_PUs_5__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_5__U_F8_U_S15_add_41_16_group_1275      30        247        57          304 
