============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  05:42:27 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                 Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
  S0[1].U0_csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_1_268     131        511       251          762 
  S0[0].U0_csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_266       131        500       252          752 
  S0[1].U0_csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_1_277      78        604       147          751 
  S0[1].U0_csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_1_274      78        603       147          750 
  S0[2].U0_csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_2           99        561       182          743 
  S0[2].U0_csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_2         127        503       237          739 
  S0[0].U0_csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_275        77        577       148          725 
  S0[2].U0_csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_2         129        480       242          722 
  S0[2].U0_csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_297_2    119        506       211          717 
  S0[1].U0_csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_297_1    111        493       201          694 
  S0[0].U0_csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_287       105        493       199          692 
  S0[0].U0_csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_297      113        488       203          691 
  S0[0].U0_csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_263         94        508       173          681 
  S0[1].U0_csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_1_264       91        492       168          660 
  S0[2].U0_csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_2         101        464       190          654 
  S0[1].U0_csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_1_288     100        443       189          631 
  S0[1].U0_csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_1_290      83        476       146          622 
  S0[0].U0_csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_289        77        482       137          619 
  S0[1].U0_csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_1_294     96        404       182          585 
  S0[0].U0_csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_269        56        385        97          483 
  S0[1].U0_csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_1_271      55        382        95          477 
  S0[2].U0_csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_2          53        365        95          461 
  S0[2].U0_csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_2         43        346        75          421 
  S0[0].U0_csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_293       39        346        72          418 
  S0[1].U0_U_S_25_add_63_8                 add_signed_375_1059                          42        257        57          314 
  S0[0].U0_U_S4_add_90_9                   add_signed_448                               51        241        69          310 
  S0[1].U0_U_S4_add_90_9                   add_signed_448_960                           37        256        53          309 
  S0[2].U0_U_S95_add_63_8                  add_signed_375_1055                          35        261        47          308 
  S0[2].U0_U_S_44_add_63_8                 add_signed_375_1051                          29        267        39          307 
  S0[1].U0_U_S95_add_63_8                  add_signed_375_1061                          46        244        62          306 
  S0[2].U0_U_S_25_add_63_8                 add_signed_375_1053                          39        252        50          302 
  S0[1].U0_U_S_44_add_63_8                 add_signed_375_1057                          34        255        46          301 
  S0[0].U0_U_S14_add_90_9                  add_signed_438                               37        251        47          299 
  S0[0].U0_U_S_25_add_63_8                 add_signed_375_1065                          44        242        56          298 
  S0[2].U0_U_S14_add_90_9                  add_signed_438_978                           41        243        54          298 
  S0[2].U0_U_S4_add_90_9                   add_signed_448_959                           46        234        62          296 
  S0[1].U0_U_S14_add_90_9                  add_signed_438_979                           40        244        50          295 
  S0[0].U0_U_S95_add_63_8                  add_signed_375_1067                          43        240        54          294 
  S0[0].U0_U_S_44_add_63_8                 add_signed_375_1063                          33        249        44          293 
  S0[0].U0_U_S_15_add_63_8                 add_signed_375_1066                          42        227        57          284 
  S0[2].U0_U_S85_add_63_8                  add_signed_375_1056                          42        229        54          282 
  S0[1].U0_U_S85_add_63_8                  add_signed_375_1062                          42        223        58          280 
  S0[0].U0_U_S_35_add_63_8                 add_signed_375_1064                          31        237        40          277 
  S0[1].U0_U_S_15_add_63_8                 add_signed_375_1060                          40        221        55          276 
  S0[2].U0_U_S_15_add_63_8                 add_signed_375_1054                          42        220        54          274 
  S0[1].U0_U_S_35_add_63_8                 add_signed_375_1058                          33        227        41          268 
  S0[0].U0_U_S85_add_63_8                  add_signed_375                               38        217        50          267 
  S0[2].U0_U_S_35_add_63_8                 add_signed_375_1052                          35        217        47          264 
