============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  04:49:08 am
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                      Module                   Cells  Cell Area  Net Area   Total Area 
    PUs[17].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_17     84        318       151          469 
    PUs[16].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_16     84        318       151          469 
    PUs[64].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_18           77        252       141          393 
    PUs[63].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_17           77        252       141          393 
    PUs[62].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_16           77        252       141          393 
    PUs[61].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_15           77        252       141          393 
    PUs[60].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_14           77        252       141          393 
    PUs[59].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_13           77        252       141          393 
    PUs[58].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_12           77        252       141          393 
    PUs[57].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_11           77        252       141          393 
    PUs[56].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_10           77        252       141          393 
    PUs[55].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_9            77        252       141          393 
    PUs[54].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_8            77        252       141          393 
    PUs[53].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_7            77        252       141          393 
    PUs[52].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_6            77        252       141          393 
    PUs[51].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5            77        252       141          393 
    PUs[50].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4            77        252       141          393 
    PUs[49].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_3            77        252       141          393 
    PUs[48].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_2            77        252       141          393 
    PUs[47].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_1            77        252       141          393 
    PUs[46].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2              77        252       141          393 
    PUs[45].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_22     77        252       141          393 
    PUs[44].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_21     77        252       141          393 
    PUs[43].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_20     77        252       141          393 
    PUs[42].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_19     77        252       141          393 
    PUs[41].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_18     77        252       141          393 
    PUs[40].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_17     77        252       141          393 
    PUs[39].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_16     77        252       141          393 
    PUs[38].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_15     77        252       141          393 
    PUs[37].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_14     77        252       141          393 
