============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  06:10:24 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                   Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S12_6_add_59_12_groupi         csa_tree_U_S12_6_add_59_12_group_257_784      146        830       266         1096 
    csa_tree_U_S13_6_add_59_8_groupi          csa_tree_U_S13_6_add_59_8_group_307_785       119        818       235         1054 
    csa_tree_U_S3_5_add_59_8_groupi           csa_tree_U_S3_5_add_59_8_group_323_761        138        786       228         1014 
    csa_tree_U_S11_6_add_59_12_groupi         csa_tree_U_S11_6_add_59_12_group_261_781      123        779       228         1007 
    csa_tree_U_S7_6_add_59_12_groupi          csa_tree_U_S7_6_add_59_12_group_277_772        92        818       180          999 
    csa_tree_U_S4_4_add_59_8_groupi           csa_tree_U_S4_4_add_59_8_group_301_765        112        792       203          995 
    csa_tree_U_S10_6_add_59_12_groupi         csa_tree_U_S10_6_add_59_12_group_283_779       82        778       159          937 
    csa_tree_U_S12_2_add_84_9_groupi          csa_tree_U_S12_2_add_84_9_group_299_782       135        679       229          908 
    csa_tree_fac2_groupi                      csa_tree_fac2_group_253_792                   125        691       210          901 
    csa_tree_U_S15_4_add_59_8_groupi          csa_tree_U_S15_4_add_59_8_group_327_789       108        656       195          851 
    csa_tree_U_S6_6_add_59_12_groupi          csa_tree_U_S6_6_add_59_12_group_285_770        86        655       167          822 
    csa_tree_U_S1_4_add_59_8_groupi           csa_tree_U_S1_4_add_59_8_group_329_757        108        589       198          786 
    csa_tree_fac1_groupi                      csa_tree_fac1_group_255_791                   106        591       188          779 
    U_S12_7_add_59_8                          add_signed_618_1432_2458                      111        590       185          776 
    csa_tree_U_S14_5_add_59_8_groupi          csa_tree_U_S14_5_add_59_8_group_267_787        99        582       179          761 
    csa_tree_U_S1_5_add_59_8_groupi           csa_tree_U_S1_5_add_59_8_group_325_758         93        476       174          650 
    csa_tree_U_S15_5_add_59_8_groupi          csa_tree_U_S15_5_add_59_8_group_321_790        92        471       171          642 
    csa_tree_U_S14_6_add_59_8_groupi          csa_tree_U_S14_6_add_59_8_group_311_788        85        484       158          642 
    csa_tree_U_S2_6_add_59_8_groupi           csa_tree_U_S2_6_add_59_8_group_313_760         81        434       151          585 
    U_S13_7_add_59_8                          add_signed_618_1425_2471                       99        412       169          581 
    csa_tree_U_S8_5_add_59_8_groupi           csa_tree_U_S8_5_add_59_8_group_273_773         91        397       168          566 
    csa_tree_U_S5_7_add_59_12_groupi          csa_tree_U_S5_7_add_59_12_group_293_768        68        400       124          524 
    csa_tree_U_S7_3_add_84_9_groupi           csa_tree_U_S7_3_add_84_9_group_281_771         70        391       125          516 
    csa_tree_U_S4_7_add_59_12_groupi          csa_tree_U_S4_7_add_59_12_group_295_766        58        409       104          513 
    csa_tree_U_S9_3_add_84_9_groupi           csa_tree_U_S9_3_add_84_9_group_279_775         71        380       127          507 
    csa_tree_U_S12_3_add_84_9_groupi          csa_tree_U_S12_3_add_84_9_group_259_783        64        378       122          500 
    csa_tree_U_S4_2_add_84_9_groupi           csa_tree_U_S4_2_add_84_9_group_303_763         47        396        89          484 
    csa_tree_U_S4_3_add_84_9_groupi           csa_tree_U_S4_3_add_84_9_group_301_764         47        370        85          455 
    csa_tree_U_S8_7_add_59_12_groupi          csa_tree_U_S8_7_add_59_12_group_271_774        42        378        73          451 
    csa_tree_U_S14_3_add_84_9_groupi          csa_tree_U_S14_3_add_84_9_group_317_786        60        336       108          444 
    csa_tree_U_S2_3_add_84_9_groupi           csa_tree_U_S2_3_add_84_9_group_319_759         55        324        98          422 
    U_S7_7_add_59_8                           add_signed_578_1508_2397                       53        336        72          408 
    U_S3_7_add_59_8                           add_signed_618_2389                            50        311        68          379 
    csa_tree_U_S5_2_add_84_9_groupi           csa_tree_U_S5_2_add_84_9_group_291_767         39        314        65          379 
    csa_tree_U_S6_3_add_84_9_groupi           csa_tree_U_S6_3_add_84_9_group_287_769         40        310        66          377 
    U_S9_7_add_59_8                           add_signed_578_1507_2435                       47        296        62          359 
    U_S11_7_add_59_8                          add_signed_578_1505_2405                       31        300        42          342 
    csa_tree_U_S11_3_add_84_9_groupi          csa_tree_U_S11_3_add_84_9_group_263_780        38        264        65          329 
    csa_tree_U_S10_3_add_84_9_groupi          csa_tree_U_S10_3_add_84_9_group_265_778        38        262        62          324 
    U_S14_7_add_59_8                          add_signed_630_2419                            48        249        63          312 
    U_S2_7_add_59_8                           add_signed_630_2418                            48        249        63          312 
    U_S6_7_add_59_8                           add_signed_578_2461                            49        245        64          310 
    U_S10_7_add_59_8                          add_signed_578_2462                            50        240        66          307 
    U_S15_6_add_59_8                          add_signed_649_1384_2491                       47        221        64          285 
    U_S1_6_add_59_8                           add_signed_649_2494                            49        211        67          278 
  S0[7].U0                                    filter_8taps_bit_width10_7                   5775      32394     11974        44369 
    csa_tree_U_S9_6_add_59_12_groupi          csa_tree_U_S9_6_add_59_12_group_275_2         154       1015       299         1314 
